Id,Title,Category,Price,Url,ImageUrl
6994877186230,"Royal Canin Veterinary Diet Dental Cat Dry Food",cat-food,$32.70,https://yourpetpa.com.au/collections/cat-food/products/royal-canin-veterinary-diet-dental-cat-dry-food,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/vhn-health-management-dental-cat-cat-dry-packshot-b1_1024x1024.jpg?v=1659332551
6972747251894,"Hill's Prescription Diet C/D Multicare Stress Urinary Care Cat Wet Food Chicken & Vegetable Stew 82gm x 24 cans",cat-food,$65.99,https://yourpetpa.com.au/collections/cat-food/products/hills-prescription-diet-c-d-multicare-stress-urinary-care-cat-wet-food-chicken-vegetable-stew-82gm-x-24-cans,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/122167_1024x1024.jpg?v=1658280683
6972593012918,"Hill's Prescription Diet T/D Feline Dental Dry Food",cat-food,$37.00,https://yourpetpa.com.au/collections/cat-food/products/hills-prescription-diet-t-d-feline-dental-dry-food,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/121404_1024x1024.jpg?v=1658278718
7507822575798,"Bravecto Plus Spot On For Medium Cats 2.8 - 6.25kg",cat-parasite-prevention,$25.46,https://yourpetpa.com.au/collections/cat-parasite-prevention/products/bravecto-plus-spot-on-for-medium-cats-2-8-6-25kg,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/Bravecto-PLUS-250mg-MC-1x1ds-CB-185546_R1-RENDER_3_-min_4d483c4a-7ae3-410a-929b-06682df65574_1024x1024.png?v=1667947485
7507932151990,"Advocate for Cats Flea and Worming Spot-On Over 4kg",cat-parasite-prevention,$42.99,https://yourpetpa.com.au/collections/cat-parasite-prevention/products/advocate-for-cats-flea-and-worming-spot-on-over-4kg,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/AdvocateforCatsover4kg6pack_b04b4276-0a11-4dd1-9146-ea77023925e1_1024x1024.png?v=1667958497
7507872383158,"Revolution Plus for Cats 2.6-5kg",cat-parasite-prevention,$42.99,https://yourpetpa.com.au/collections/cat-parasite-prevention/products/copy-of-revolution-plus-for-cats-1,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/RevPlusMEDIUMFRONT3_a49f6b31-ef42-4064-98d5-94e0bdae3fb5_1024x1024.jpg?v=1667951185
7507871629494,"Revolution Plus for Cats 5.1-10kg",cat-parasite-prevention,$43.21,https://yourpetpa.com.au/collections/cat-parasite-prevention/products/copy-of-revolution-plus-for-cats,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/RevPlusLARGEFRONT3_c26e448c-aa91-46b8-bf5f-2cefc5ce4ce6_1024x1024.jpg?v=1667951117
7364128604342,"Revolution Flea and Worming treatment for Cats 2.6 - 7.5kg",cat-parasite-prevention,$40.90,https://yourpetpa.com.au/collections/cat-parasite-prevention/products/revolution-flea-and-worming-treatment-for-cats,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/13224_30531-revolution_cat_2_5-7_5kg_blue_3packs_1024x1024.webp?v=1654749650
7507931627702,"Advocate for Cats Flea and Worming Spot-On up to 4kg",cat-parasite-prevention,$42.89,https://yourpetpa.com.au/collections/cat-parasite-prevention/products/copy-of-advocate-for-cats-flea-and-worming-spot-on,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/AdvocateForKittensupto4kg3pack_f1c37e9f-e491-4b22-bf8a-4c6cc1d413f9_1024x1024.png?v=1667958425
6970540064950,"Milpro Wormer for Cats 2kg to 8kg 2 Pack",cat-parasite-prevention,$18.61,https://yourpetpa.com.au/collections/cat-parasite-prevention/products/milpro-wormer-for-cats-2kg-8kg-2-pack,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/milpro-cat-wormer-over-2kg-2-pack-768x768_1024x1024.jpg?v=1655263535
7507817562294,"Bravecto Spot On For Cats Blue 2.8-6.25kg",cat-parasite-prevention,$56.20,https://yourpetpa.com.au/collections/cat-parasite-prevention/products/bravecto-spot-on-for-cats-blue-2-8-6-25kg,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/Bravecto-SO-250mg-MC-1x2ds-CB-373630_R3-_002_-2021-LHS-RENDER_1_19ed0776-0525-49b7-bf76-e9a1dafd7dc3_1024x1024.png?v=1667947096
6994995675318,"Seresto Flea and Tick Cat Collar",cat-parasite-prevention,$45.99,https://yourpetpa.com.au/collections/cat-parasite-prevention/products/seresto-flea-tick-cat-collar,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/9_1024x1024.png?v=1637797947
7204791681206,"Beco Can Cover For Dogs and Cats",cat-accessories,$5.95,https://yourpetpa.com.au/collections/cat-accessories/products/beco-can-cover-for-dogs-and-cats,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/beco-pets-silicone-can-cover-1_1024x1024.jpg?v=1642389478
7204794695862,"Beco Bamboo Mashing Spork",cat-accessories,$3.99,https://yourpetpa.com.au/collections/cat-accessories/products/beco-bamboo-mashing-spork,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/ScreenShot2021-12-21at1.22.32pm_1024x1024.png?v=1640057261
7204796596406,"Beco Bowl For Cats",cat-accessories,$7.99,https://yourpetpa.com.au/collections/cat-accessories/products/beco-bowl-for-cats,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/ScreenShot2021-12-21at1.33.06pm_1024x1024.png?v=1640057693
7123503120566,"Rogz Anchovy Cat Bowl",cat-accessories,$14.50,https://yourpetpa.com.au/collections/cat-accessories/products/rogz-anchovy-cat-bowl,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/rogz-anchovy-cat-bowl-pink_1024x1024.png?v=1634982975
6983997096118,"KONG Naturals Crinkle Fish for Cats",cat-accessories,$8.23,https://yourpetpa.com.au/collections/cat-accessories/products/kong-natural-crinkle-fish-for-cats,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/large-371086_KONG_NATURALS_CRINKLE_FISH_1024x1024.jpg?v=1637119247
7395590766774,"Kitter Wood Pellet Cat Litter 15kg",cat-accessories,$19.99,https://yourpetpa.com.au/collections/cat-accessories/products/kitter-wood-pellet-cat-litter-15kg,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/kitter-wood-pellet-cat-litter-15kg_1024x1024.jpg?v=1657070714
7273941303478,"Beco Place Mat For Dogs and Cats",cat-accessories,$18.99,https://yourpetpa.com.au/collections/cat-accessories/products/beco-place-mat-for-dogs-and-cats,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/eyJidWNrZXQiOiJ3ZWItbmluamEtaW1hZ2VzIiwia2V5IjoidGltZXBldG5ld1wvaW1hZ2VzXC9wcm9kaW1nXC8xMzkwXzEuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo3MDAsImhlaWdodCI6NzAwLCJmaXQiOiJpbnNpZGUiLCJ_1024x1024.jpg?v=1646443846
7215716696246,"Beco Cat Nip Wand For Cats",cat-accessories,$10.55,https://yourpetpa.com.au/collections/cat-accessories/products/beco-cat-nip-wand-for-cats,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/ScreenShot2022-01-05at5.36.29pm_1024x1024.png?v=1641368245
7129027379382,"Trouble and Trix Bliss Balls with Catnip Cat Toy 3Pk",cat-accessories,$6.46,https://yourpetpa.com.au/collections/cat-accessories/products/trouble-and-trix-bliss-ball-with-catnip-cat-toy-3pk,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/39909_1024x1024.jpg?v=1635210949
7129151766710,"Greenies Cat Treats Dental Oven-Roasted Chicken 60g",cat-treats,$6.75,https://yourpetpa.com.au/collections/cat-treats/products/greenies-cat-treats-dental-oven-roasted-chicken-60g,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/GreeniesOvenRoastedChickenflavour_65249685-80d6-4561-9c0e-9fbe33fd1ee3_1024x1024.png?v=1635213237
6973059268790,"Greenies Cat Treats Dental Tempting Tuna 60g",cat-treats,$6.75,https://yourpetpa.com.au/collections/cat-treats/products/greenies-cat-treats-dental-tempting-tuna-60g,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/Greeniestunaflavour_1024x1024.png?v=1629780778
7129181716662,"Greenies Cat Treats Dental Catnip 60g",cat-treats,$6.75,https://yourpetpa.com.au/collections/cat-treats/products/greenies-cat-treats-dentanl-catnip-60g,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/74633__14318.1596696625_1024x1024.jpg?v=1654840288
7129179357366,"Greenies Cat Treats Dental Savoury Salmon 60g",cat-treats,$6.75,https://yourpetpa.com.au/collections/cat-treats/products/greenies-cat-treats-dental-savoury-salmon-60g,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/GreeniesSlamonflavour_1832659c-1846-4ad0-be63-162105f43801_1024x1024.png?v=1635214177
7460667261110,"Greenies Roast Chicken Cat Treat 277g",cat-treats,$24.54,https://yourpetpa.com.au/collections/cat-treats/products/greenies-roast-chicken-cat-treat-277g,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/greeniestubs_1024x1024.webp?v=1662702680
7460697538742,"Greenies Cat Treats Dental Salmon 130g",cat-treats,$12.99,https://yourpetpa.com.au/collections/cat-treats/products/greenies-cat-treats-dental-salmon-130g,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/greeniessalmon_1024x1024.png?v=1662708727
7460669259958,"Greenies Cat Treats Dental Roast Chicken 130g",cat-treats,$12.99,https://yourpetpa.com.au/collections/cat-treats/products/greenies-cat-treats-dental-roast-chicken-130g,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/cat_chicken_130g_1024x1024.png?v=1662703113
7460698423478,"Greenies Cat Treat Dental Catnip 130g",cat-treats,$12.99,https://yourpetpa.com.au/collections/cat-treats/products/greenies-cat-treats-dental-catnip-130g,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/catnip_1024x1024.png?v=1662708919
7273238823094,"Prime Pantry SPT Salmon Nibbles Cat Treats 40g",cat-treats,$3.49,https://yourpetpa.com.au/collections/cat-treats/products/prime-pantry-spt-salmon-nibbles-cat-treats-40g,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/prime-pantry-salmon-nibbles_5000x_a9f7ab25-b601-4674-a3c7-c0f4285b7ad2_1024x1024.jpg?v=1646354148
6983546011830,"Aloveen Starter Pack",cat-grooming,$19.85,https://yourpetpa.com.au/collections/cat-grooming/products/aloveen-starter-pack,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/aloveen-starter-pack__53862.1557051244.386.513_1024x1024.jpg?v=1630120709
6980041048246,"Epi Otic Pet Ear and Skin Cleanser",cat-grooming,$15.28,https://yourpetpa.com.au/collections/cat-grooming/products/epi-otic-pet-ear-cleanser-120ml,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/epiotic-pet-ear-cleanser_1024x1024.png?v=1630020856
6983484702902,"Aloveen Oatmeal Shampoo",cat-grooming,$12.09,https://yourpetpa.com.au/collections/cat-grooming/products/aloveen-oatmeal-shampoo,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/aloveen-shampoo-250ml__79315.1557050999.386.513_1024x1024.jpg?v=1630118837
6983500562614,"Aloveen Oatmeal Conditioner",cat-grooming,$9.04,https://yourpetpa.com.au/collections/cat-grooming/products/aloveen-oatmeal-conditioner,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/aloveen-conditioner-100ml__51940.1557051345_1024x1024.jpg?v=1655176210
7221519286454,"Quit-Itch Antiseptic & Anti - Fungal Lotion",cat-grooming,$21.99,https://yourpetpa.com.au/collections/cat-grooming/products/quit-itch-antiseptic-anti-fungal-lotion,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/Quit-Itch-Range__08140_1024x1024.webp?v=1655271964
6983084867766,"Fido's Everyday Shampoo for Dogs and Cats",cat-grooming,$9.10,https://yourpetpa.com.au/collections/cat-grooming/products/fidos-everyday-shampoo-for-dogs-and-cats,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/fidos-everyday-shampoo-for-dogs__58832.1554393248_1024x1024.jpg?v=1655177777
6978461696182,"Troy Ear Canker Drops for Dogs and Cats",cat-grooming,$6.99,https://yourpetpa.com.au/collections/cat-grooming/products/troy-ear-canker-drops,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/troy-ear-canker-drops__60525.1554468536_1024x1024.jpg?v=1655263092
6978448949430,"PAW Gentle Ear Cleaner 120ml",cat-grooming,$19.87,https://yourpetpa.com.au/collections/cat-grooming/products/paw-gentle-ear-cleaner-120ml,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/PAWbyBlackmoresGentleDogandCatEarCleaner120ml-1_1024x1024.jpg?v=1675756785
6983105314998,"Fido's Fresh Coat Spray",cat-grooming,$10.98,https://yourpetpa.com.au/collections/cat-grooming/products/fidos-fresh-coat-spray,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/fidos-fresh-coat-spray_1024x1024.png?v=1655178646
7228403515574,"Breeders Choice Cat Litter",cat-toileting,$14.99,https://yourpetpa.com.au/collections/cat-toileting/products/breeders-choice-cat-litter,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/5abbd4028bc169f9eb92cc55e960dba7_1024x1024.webp?v=1655164514
7274007330998,"CatMate Wood Pellet Cat Litter 15kg",cat-toileting,$22.99,https://yourpetpa.com.au/collections/cat-toileting/products/catmate-wood-pellet-cat-litter-15kg,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/catmate-wood-pellet-cat-litter_1024x1024.png?v=1646462417
7278842577078,"Urine Off Cat & Kitten",cat-toileting,$8.00,https://yourpetpa.com.au/collections/cat-toileting/products/urine-off-cat,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/urine-off-cat-kitten-5ooml_1024x1024.webp?v=1646804650
7274008608950,"CatMate Litter Tray",cat-toileting,$35.99,https://yourpetpa.com.au/collections/cat-toileting/products/catmate-litter-tray,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/C0373_1024x1024.jpg?v=1646462796
7395590766774,"Kitter Wood Pellet Cat Litter 15kg",cat-toileting,$19.99,https://yourpetpa.com.au/collections/cat-toileting/products/kitter-wood-pellet-cat-litter-15kg,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/kitter-wood-pellet-cat-litter-15kg_1024x1024.jpg?v=1657070714
7274944331958,"Wee Kitty Clumping Corn Cat Litter",cat-toileting,$9.99,https://yourpetpa.com.au/collections/cat-toileting/products/wee-kitty-clumping-corn-cat-litter,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/rufusandcoco_weekitty_clumping_corn_kitty_litter_natural_4kg_03_1500x_45f41457-4ae0-45a8-9ae8-89396bb21b8b_1024x1024.jpg?v=1646641722
7274006151350,"CatMate Lit Deodoriser",cat-toileting,$11.99,https://yourpetpa.com.au/collections/cat-toileting/products/catmate-lit-deodoriser-125ml,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/catmate-litter-tray-deodoriser_1024x1024.png?v=1646462007
7274954227894,"Wee Kitty Eco Plant Cat Litter",cat-toileting,$18.99,https://yourpetpa.com.au/collections/cat-toileting/products/wee-kitty-eco-plant-cat-litter,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/WeeKittyEcoPlantClumpingLitter4kg_1500x_198f511b-688b-4dd4-b7bb-393aa66c795f_1024x1024.png?v=1646642120
7273933996214,"Beco Bamboo Cat Litter Tray",cat-toileting,$32.99,https://yourpetpa.com.au/collections/cat-toileting/products/beco-bamboo-cat-litter-tray,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/eyJidWNrZXQiOiJ3ZWItbmluamEtaW1hZ2VzIiwia2V5IjoidGltZXBldG5ld1wvaW1hZ2VzXC9wcm9kaW1nXC8yMTYxXzEuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo3MDAsImhlaWdodCI6NzAwLCJmaXQiOiJpbnNpZGUiLCJ_1024x1024.jpg?v=1646442414
6983764213942,"Zylkene Capsules for Dogs & Cats (30's)",cats-anxiety-and-stress,$33.75,https://yourpetpa.com.au/collections/cats-anxiety-and-stress/products/zylkene-capsules-for-dogs-cats,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/zylkene-anxiety-capsules-all-packaging__71936.1554467035_1024x1024.jpg?v=1664335262
6983717552310,"Feliway Refill for Cats 48ml",cats-anxiety-and-stress,$46.32,https://yourpetpa.com.au/collections/cats-anxiety-and-stress/products/feliway-refill-for-cats-48ml,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/feliway-refill_1024x1024.png?v=1630125543
6983684522166,"Thunder Wunder Calming Chews for Cats",cats-anxiety-and-stress,$32.23,https://yourpetpa.com.au/collections/cats-anxiety-and-stress/products/thunder-wunder-calming-chews-for-cats,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/thunder-wunder-calming-chews-for-cats_1024x1024.png?v=1630124601
6983700218038,"Feliway Spray for Cats 60ml",cats-anxiety-and-stress,$50.46,https://yourpetpa.com.au/collections/cats-anxiety-and-stress/products/feliway-spray-for-cats-60ml,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/feliway-spray_1024x1024.png?v=1630125039
6983708868790,"Feliway Diffuser & Refill Pack for Cats 48ml",cats-anxiety-and-stress,$86.96,https://yourpetpa.com.au/collections/cats-anxiety-and-stress/products/feliway-diffuser-refill-pack-for-cats-48ml,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/feliway-diffuser_1024x1024.png?v=1630125310
7442487804086,"Pro Plan Calming Care Cat Probiotic Supplement",cats-anxiety-and-stress,$61.99,https://yourpetpa.com.au/collections/cats-anxiety-and-stress/products/pro-plan-calming-care-cat-probiotic-supplement,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/ppvd-calming-care-feline-probiotic-supplement-product_1024x1024.png?v=1661250983
7199029559478,"4CYTE Epiitalis Forte Equine",horse-vitamins-supplements,$141.50,https://yourpetpa.com.au/collections/horse-vitamins-supplements/products/4cyte-epiitalis-forte-equine,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/Interpath-4CYTE-Horse-Gel-2-300x288-1_1024x1024.png?v=1639437019
7280776347830,"Rose Hip Vital Equine Powder 1.5kg",horse-vitamins-supplements,$153.90,https://yourpetpa.com.au/collections/horse-vitamins-supplements/products/rose-hip-vital-equine-powder-1-5kg,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/rosehipvitalequine_1024x1024.webp?v=1646982674
7365446926518,"4CYTE Granules 700gm",horse-vitamins-supplements,$248.99,https://yourpetpa.com.au/collections/horse-vitamins-supplements/products/4cyte-granules-700gm,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/4cyte-equine-700g-new-branding__56705.1554394041_1024x1024.jpg?v=1654904460
7199216238774,Rapigel,horse-vitamins-supplements,$26.30,https://yourpetpa.com.au/collections/horse-vitamins-supplements/products/rapigel,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/Rapigel_1024x1024.png?v=1639458216
7345697063094,"Bone Gold Equine",horse-vitamins-supplements,$105.99,https://yourpetpa.com.au/collections/horse-vitamins-supplements/products/bone-gold-equine,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/equine_bone_gold_1.5gm_web_600_1024x1024.jpg?v=1652836028
7365447942326,"4CYTE Granules 3.5kg",horse-vitamins-supplements,"$1,085.99",https://yourpetpa.com.au/collections/horse-vitamins-supplements/products/4cyte-granules-3-5kg,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/4cyte-equine-700g-new-branding__56705.1554394041_1_1024x1024.jpg?v=1654904901
7280803578038,"Lectade Rehydration Sachets For Dogs Cats Horses And Livestock 64gm x 12",horse-vitamins-supplements,$84.99,https://yourpetpa.com.au/collections/horse-vitamins-supplements/products/lectade-rehydration-sachets-for-dogs-cats-horses-and-livestock-64gm-x-12,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/lectade_1024x1024.jpg?v=1646984003
7345806540982,"Coat Gold Equine 1.5kg",horse-vitamins-supplements,$99.99,https://yourpetpa.com.au/collections/horse-vitamins-supplements/products/coat-gold-equine-1-5kg,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/Coat-Gold-1-5kg-web_copy_5000x_c44fab39-e8f2-47f3-90c6-59e376302df8_1024x1024.jpg?v=1652848273
7344280928438,"Neutradex for Horses",horse-vitamins-supplements,$38.30,https://yourpetpa.com.au/collections/horse-vitamins-supplements/products/neutradex-for-horses,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/NEUTRADEX1LT_1024x1024.webp?v=1652752740
7347432489142,"Equimec Paste 6.42gm For Horse",horse-parasite-prevention,$15.90,https://yourpetpa.com.au/collections/horse-parasite-prevention/products/equimec-paste-6-42gm-for-horse,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/equimec-wormer-paste_1024x1024.png?v=1653009659
7347484131510,"Imax Gold Liquid Wormer For Horses",horse-parasite-prevention,$61.35,https://yourpetpa.com.au/collections/horse-parasite-prevention/products/imax-gold-liquid-wormer-for-horses,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/imaxgold_1024x1024.jpg?v=1653011971
7347677462710,"Brute Insecticide for Horses",horse-parasite-prevention,$101.32,https://yourpetpa.com.au/collections/horse-parasite-prevention/products/brute-insecticide-for-horses,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/bruteinsecticide_1024x1024.webp?v=1653034897
7362845900982,"Equimax Worming Paste for Horse",horse-parasite-prevention,$18.99,https://yourpetpa.com.au/collections/horse-parasite-prevention/products/equimax-worming-paste,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/EQUIMA_6384_1024x1024.jpg?v=1654586944
7348831813814,"Promectin Plus LV Allwormer for Horse",horse-parasite-prevention,$9.37,https://yourpetpa.com.au/collections/horse-parasite-prevention/products/promectin-plus-lv,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/AU-PromectinPlus-LV-Product-1024px-1_1024x1024.jpg?v=1653118442
7347452313782,"Equimec Plus Tape Worming Paste 15gm for Horse",horse-parasite-prevention,$15.87,https://yourpetpa.com.au/collections/horse-parasite-prevention/products/equimec-plus-tape-worming-paste-15gm,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/plustapeequimec_1024x1024.jpg?v=1653010214
7345690050742,"Shield for Horses",horse-parasite-prevention,$44.81,https://yourpetpa.com.au/collections/horse-parasite-prevention/products/shield-for-horses,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/shield-pour-on-horse-fly-repellent1000_1024x1024.png?v=1652834884
7348831223990,"Promectin Plus",horse-parasite-prevention,$14.55,https://yourpetpa.com.au/collections/horse-parasite-prevention/products/promectin-plus,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/AU-PromectinPLUS-Product-1024px-2_1024x1024.jpg?v=1653118005
7346816647350,"Eraquell Horse Wormer 35gm Tablets",horse-parasite-prevention,$32.01,https://yourpetpa.com.au/collections/horse-parasite-prevention/products/eraquell-35gm-tablets,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/Eraquell_1024x1024.png?v=1652948084
7344385261750,"Hoss Gloss Medicated Shampoo",horse-grooming,$12.85,https://yourpetpa.com.au/collections/horse-grooming/products/hoss-gloss,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/hossgloss1l_1024x1024.jpg?v=1652763452
7362879193270,"Sole Pack Hoof Liquid",horse-grooming,$59.25,https://yourpetpa.com.au/collections/horse-grooming/products/sole-pack-hoof-liquid,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/solepack_1024x1024.jpg?v=1654597984
7362877849782,"Sole Pack Hoof Packing",horse-grooming,$8.10,https://yourpetpa.com.au/collections/horse-grooming/products/sole-pack-hoof-packing,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/400_400_SOLEP_1024x1024.jpg?v=1654597761
7341090865334,"Hemp Conditioner for Horses 500mL",horse-grooming,$34.95,https://yourpetpa.com.au/collections/horse-grooming/products/hemp-conditioner-for-horses-500ml,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/HP_CHC500_main-1_1024x1024.jpg?v=1652323014
7362857894070,"Hoof Food 2kg",horse-grooming,$75.30,https://yourpetpa.com.au/collections/horse-grooming/products/hoof-food-2kg,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/HOOFFOOD2KG_1024x1024.jpg?v=1654590261
7220579467446,"Rip Rap Lite Cohesive Bandage",horse-medical-aids,$2.79,https://yourpetpa.com.au/collections/horse-medical-aids/products/rip-rap-lite-cohesive-bandage,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/Bandage_1024x1024.jpg?v=1641962922
6983226032310,"Filta Bac Anti-Bacterial Sunscreen (120g)",horse-medical-aids,$14.70,https://yourpetpa.com.au/collections/horse-medical-aids/products/filta-bac-120g,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/filta-bac-antibacterial-sunscreen-for-dogs-120g__32956.1554467524_1024x1024.jpg?v=1655178910
7362859237558,"Iodin Spray 500mL",horse-medical-aids,$21.01,https://yourpetpa.com.au/collections/horse-medical-aids/products/iodin-spray-500ml,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/IODIN_500ML_800x796_2bd81bb5-556a-4e05-bd1c-41e34f401cc2_1024x1024.png?v=1654590876
7362856648886,"Fungazol Cream 100gm",horse-medical-aids,$33.20,https://yourpetpa.com.au/collections/horse-medical-aids/products/fungazole-cream-100gm,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/fungazol_1024x1024.jpg?v=1654589879
7363272638646,"Yellow Lotion",horse-medical-aids,$27.63,https://yourpetpa.com.au/collections/horse-medical-aids/products/yellow-lotion,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/YellowLotion_1L500mL_1800x1800-Website_1024x1024.jpg?v=1654634754
7362753921206,"AbbeyShield Spray on Bandage 283g",horse-medical-aids,$35.99,https://yourpetpa.com.au/collections/horse-medical-aids/products/abbeyshield-spray-on-bandage-283g,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/ABBEYLABS_1024x1024.jpg?v=1654574879
7223962894518,"Domoso - Topical Anti-inflammatory",horse-medical-aids,$38.49,https://yourpetpa.com.au/collections/horse-medical-aids/products/domoso-topical-anti-inflammatory,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/AU-Domoso-Product-1024px_1024x1024.jpg?v=1642390994
7362879193270,"Sole Pack Hoof Liquid",horse-medical-aids,$59.25,https://yourpetpa.com.au/collections/horse-medical-aids/products/sole-pack-hoof-liquid,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/solepack_1024x1024.jpg?v=1654597984
7205681791158,"Skin Staple Remover",horse-medical-aids,$17.95,https://yourpetpa.com.au/collections/horse-medical-aids/products/skin-staple-remover,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/ScreenShot2021-12-22at3.31.59pm_1024x1024.png?v=1640151128
7199029559478,"4CYTE Epiitalis Forte Equine",others-arthritis-and-joint-disease,$141.50,https://yourpetpa.com.au/collections/others-arthritis-and-joint-disease/products/4cyte-epiitalis-forte-equine,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/Interpath-4CYTE-Horse-Gel-2-300x288-1_1024x1024.png?v=1639437019
7280776347830,"Rose Hip Vital Equine Powder 1.5kg",others-arthritis-and-joint-disease,$153.90,https://yourpetpa.com.au/collections/others-arthritis-and-joint-disease/products/rose-hip-vital-equine-powder-1-5kg,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/rosehipvitalequine_1024x1024.webp?v=1646982674
7365446926518,"4CYTE Granules 700gm",others-arthritis-and-joint-disease,$248.99,https://yourpetpa.com.au/collections/others-arthritis-and-joint-disease/products/4cyte-granules-700gm,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/4cyte-equine-700g-new-branding__56705.1554394041_1024x1024.jpg?v=1654904460
7199216238774,Rapigel,others-arthritis-and-joint-disease,$26.30,https://yourpetpa.com.au/collections/others-arthritis-and-joint-disease/products/rapigel,https://cdn.shopify.com/s/files/1/0579/5712/2230/products/Rapigel_1024x1024.png?v=1639458216
